scenario_number,scenario,seed,algorithm,step,estimate_valid,estimate_status,angular_error_degrees,normalized_regret,balanced_normalized_regret,zero_regret_rate,maximum_normalized_regret,joint_target_met,candidate_group,candidate_index,incenter_radius,ensemble_spread,legacy_failure_reason,theta_hat_before,theta_hat_after,query,observed_decision,true_decision,true_theta,expert_parameter
3,redundancy-6d,4,Pedro algorithm,14,True,valid,25.04894215815821,0.00855523979224163,0.0207199057454677,0.9,0.1699836554068076,False,1,31,0.2369221771016403,,,"[-0.21679538404866092,0.6020960986721695,-0.3725626899966662,0.09916904049323946,-0.49422129964271155,0.44450860489816685]","[-0.21545114921292957,0.5983628197262009,-0.3702526261220028,0.09855414910296492,-0.5035847399844731,0.44175244251872575]","[0.16207189807567857,-0.5806313022313809,0.3593401326173406,-0.3288549682029157,0.5886758007878002,-0.2297604649823188]","[0,1,0,0,1,0]","[0,1,0,0,1,0]","[-0.3362653702687443,0.4201347926036144,-0.3394808312677968,0.4644791748239417,-0.4209157236692889,0.449726774527042]","[-0.34957953766969957,0.4311140957695088,-0.3347673075858234,0.4695694214839071,-0.430775809671415,0.4168961420455005]"
3,redundancy-6d,4,Pedro algorithm,15,True,valid,26.219552333520273,0.008815367803700533,0.0207199057454677,0.8916666666666667,0.1699836554068076,False,1,5,0.22043402643984591,,,"[-0.21545114921292957,0.5983628197262009,-0.3702526261220028,0.09855414910296492,-0.5035847399844731,0.44175244251872575]","[-0.20045723362426357,0.5687888390984732,-0.34706658052140027,0.09169546063023627,-0.5790440784375458,0.4148985936777132]","[0.20810968023442197,-0.5531129626124326,0.45255955856628594,-0.39319152801345164,0.5392547319697331,-0.023473684836667664]","[0,1,0,0,1,0]","[0,1,0,0,1,0]","[-0.3362653702687443,0.4201347926036144,-0.3394808312677968,0.4644791748239417,-0.4209157236692889,0.449726774527042]","[-0.3741935091601656,0.3998213574426927,-0.3761997004599082,0.4553217202224919,-0.37122652622082025,0.46202692836306897]"
3,redundancy-6d,4,Pedro algorithm,16,True,valid,26.316965841367477,0.0075073803204226885,0.021373432435547696,0.9083333333333333,0.1699836554068076,False,2,69,0.19797715564357285,,,"[-0.20045723362426357,0.5687888390984732,-0.34706658052140027,0.09169546063023627,-0.5790440784375458,0.4148985936777132]","[-0.1800355126411609,0.5499778771829319,-0.35953902047095115,0.08235392124698103,-0.5601940764744953,0.46394360637292426]","[-0.6680170549869856,-0.1577592688921626,0.5635801544922766,0.051876199379818945,-0.2916974887075151,-0.3513745463280187]","[0,0,1,0,0,1]","[0,0,1,0,0,1]","[-0.3362653702687443,0.4201347926036144,-0.3394808312677968,0.4644791748239417,-0.4209157236692889,0.449726774527042]","[-0.3600048577857007,0.4300951874955635,-0.35504001558189857,0.4459856608333414,-0.4126416225595088,0.4361019388422418]"
3,redundancy-6d,4,Pedro algorithm,17,True,valid,26.391135384923814,0.0075073803204226885,0.021373432435547696,0.9083333333333333,0.1699836554068076,False,1,85,0.19643434092337292,,,"[-0.1800355126411609,0.5499778771829319,-0.35953902047095115,0.08235392124698103,-0.5601940764744953,0.46394360637292426]","[-0.17863251498930982,0.5535483850027912,-0.3589363690075297,0.08171214648137536,-0.5576741800175251,0.4638555024059465]","[0.13020635272444064,-0.49814853179292934,0.4138228632340715,-0.3919279290139301,0.6342232369982409,-0.08830836856055845]","[0,1,0,0,1,0]","[0,1,0,0,1,0]","[-0.3362653702687443,0.4201347926036144,-0.3394808312677968,0.4644791748239417,-0.4209157236692889,0.449726774527042]","[-0.3314211482331392,0.42543929228226446,-0.3010599323547995,0.4660037329098309,-0.43591729324261913,0.45971837311863945]"
3,redundancy-6d,4,Pedro algorithm,18,True,valid,26.04454247437871,0.0075073803204226885,0.021373432435547696,0.9083333333333333,0.1699836554068076,False,2,22,0.19642527769322368,,,"[-0.17863251498930982,0.5535483850027912,-0.3589363690075297,0.08171214648137536,-0.5576741800175251,0.4638555024059465]","[-0.17462839368292493,0.5535228449857647,-0.35891980814090163,0.0904438453348087,-0.5576484496415743,0.46383410070421527]","[0.1725054108556415,-0.4818836717952984,-0.07184981551166172,0.7743718864550755,-0.31386460277016076,-0.18629226148577474]","[0,1,0,0,0,1]","[0,1,0,0,0,1]","[-0.3362653702687443,0.4201347926036144,-0.3394808312677968,0.4644791748239417,-0.4209157236692889,0.449726774527042]","[-0.34730223591264875,0.4056120583710027,-0.34209034774363106,0.4540731298433623,-0.4306497757379598,0.45408432303466806]"
3,redundancy-6d,4,Pedro algorithm,19,True,valid,26.044542474378765,0.0075073803204226885,0.021373432435547696,0.9083333333333333,0.1699836554068076,False,1,39,0.1964252776932235,,,"[-0.17462839368292493,0.5535228449857647,-0.35891980814090163,0.0904438453348087,-0.5576484496415743,0.46383410070421527]","[-0.17462839368292396,0.553522844985764,-0.3589198081409016,0.09044384533480852,-0.5576484496415736,0.4638341007042147]","[0.3280221616088446,-0.5198912336352101,0.34845936063166655,-0.34047966429030696,0.6194932808104823,-0.031501014369626726]","[0,1,0,0,1,0]","[0,1,0,0,1,0]","[-0.3362653702687443,0.4201347926036144,-0.3394808312677968,0.4644791748239417,-0.4209157236692889,0.449726774527042]","[-0.3283365733869509,0.4287301396260038,-0.3500812224755992,0.48578304281803397,-0.4016945857558506,0.43414858597910966]"
3,redundancy-6d,4,Pedro algorithm,20,True,valid,26.04454247437872,0.0075073803204226885,0.021373432435547696,0.9083333333333333,0.1699836554068076,False,0,75,0.19642527769322313,,,"[-0.17462839368292396,0.553522844985764,-0.3589198081409016,0.09044384533480852,-0.5576484496415736,0.4638341007042147]","[-0.17462839368292418,0.553522844985764,-0.35891980814090146,0.09044384533480863,-0.5576484496415736,0.4638341007042148]","[-0.6079529165694257,-0.3626704149526461,-0.039218114938004575,0.1833843078660867,0.25045151403479415,0.6332216006736265]","[0,1,0,0,1,0]","[0,1,0,0,1,0]","[-0.3362653702687443,0.4201347926036144,-0.3394808312677968,0.4644791748239417,-0.4209157236692889,0.449726774527042]","[-0.33556143072770284,0.41956701431114113,-0.3496764731736591,0.4660926363794679,-0.41842686638207804,0.443582035954292]"
3,redundancy-6d,4,Score base model,1,True,valid,65.2004719608486,0.2885141657552585,0.29947651001365094,0.3,0.6043400421617688,False,2,14,,1.0681750109672903,,"[-0.2984333778622149,-0.011008780462462814,-0.20685426249716016,0.15619063116246573,-0.19179791426060872,0.053135112177262855]","[-0.20456844918162662,0.3823126032056462,-0.3179023919393419,0.290646859630892,-0.24195387375008776,-0.5041145711974736]","[0.07513158098246107,0.20498802620178683,-0.9443524148367177,0.12001611904359132,-0.19570371019853525,0.08848649744042152]","[1,0,0,0,0,1]","[1,0,0,0,0,1]","[-0.3362653702687443,0.4201347926036144,-0.3394808312677968,0.4644791748239417,-0.4209157236692889,0.449726774527042]","[-0.341364945424279,0.44722017009443255,-0.34132995650015474,0.4426100113824318,-0.416743816447909,0.444273478353439]"
3,redundancy-6d,4,Score base model,2,True,valid,23.816763921136978,0.010055802840402172,0.019665583604149803,0.9166666666666666,0.40161534734817095,False,2,114,,0.7133915012029747,,"[-0.20456844918162662,0.3823126032056462,-0.3179023919393419,0.290646859630892,-0.24195387375008776,-0.5041145711974736]","[-0.39819096591471115,0.6398646173783241,-0.5175208077668703,0.4737669655580298,-0.5620933947891182,0.09220213754071752]","[-0.6344524787671129,-0.15495267834832327,0.29968137711987664,0.47143045042913895,-0.4594302648462926,0.22433892666660946]","[0,1,1,0,0,0]","[0,1,1,0,0,0]","[-0.3362653702687443,0.4201347926036144,-0.3394808312677968,0.4644791748239417,-0.4209157236692889,0.449726774527042]","[-0.3134186775195993,0.4317574912319539,-0.36740312741650283,0.4472431072614875,-0.44394592910110436,0.42808265364666964]"
3,redundancy-6d,4,Score base model,3,True,valid,18.07726668024154,0.036709632053490725,0.027043311664965073,0.7166666666666667,0.2722872141953658,False,1,30,,0.5997029468940606,,"[-0.39819096591471115,0.6398646173783241,-0.5175208077668703,0.4737669655580298,-0.5620933947891182,0.09220213754071752]","[-0.33659662537245294,0.378527559572189,-0.30590789009343355,0.714034075273342,-0.548693874464387,0.25188914649794625]","[0.22886624892319635,-0.2938240589553922,0.40712422516059743,-0.41026669453004433,0.7245628742865261,0.04719542705841344]","[0,0,0,1,1,0]","[0,0,0,1,1,0]","[-0.3362653702687443,0.4201347926036144,-0.3394808312677968,0.4644791748239417,-0.4209157236692889,0.449726774527042]","[-0.32183711947772403,0.4387094810108317,-0.3298431464325097,0.47970623494082454,-0.43612483878503183,0.41813324634931676]"
3,redundancy-6d,4,Score base model,4,True,valid,26.394238067849646,0.009693362027843776,0.024085775160670862,0.9083333333333333,0.40161534734817095,False,1,51,,0.47480278038261853,,"[-0.33659662537245294,0.378527559572189,-0.30590789009343355,0.714034075273342,-0.548693874464387,0.25188914649794625]","[-0.3827469901532085,0.6064025534271097,-0.4344355576456539,0.7084988522307689,-0.7805442915391173,0.04109821090989148]","[0.17910386579874543,-0.6332600963042916,0.4770613378433652,-0.2821170683141939,0.4865950944956575,-0.15149623559115144]","[0,1,0,0,1,0]","[0,1,0,0,1,0]","[-0.3362653702687443,0.4201347926036144,-0.3394808312677968,0.4644791748239417,-0.4209157236692889,0.449726774527042]","[-0.3297235108176358,0.42225471896558536,-0.34015961534314054,0.45543297001649075,-0.4424146396358517,0.4405960636147709]"
3,redundancy-6d,4,Score base model,5,True,valid,19.179272317937258,0.002568287514403922,0.00396610064183805,0.9583333333333334,0.12574313661827285,False,2,15,,0.34173972333938163,,"[-0.3827469901532085,0.6064025534271097,-0.4344355576456539,0.7084988522307689,-0.7805442915391173,0.04109821090989148]","[-0.3145169275789311,0.6864847070547219,-0.34484067075850683,0.7571990005710718,-0.6792475848379961,0.2539222294188206]","[0.8552170197670501,-0.08264948909987872,0.24113743890834885,0.0933655088828409,-0.2403590106457127,0.3703188819942602]","[1,0,1,0,0,0]","[1,0,1,0,0,0]","[-0.3362653702687443,0.4201347926036144,-0.3394808312677968,0.4644791748239417,-0.4209157236692889,0.449726774527042]","[-0.34341682019112035,0.4114038936370613,-0.339448224616792,0.49003139302488363,-0.40846019980358983,0.4365960670243111]"
3,redundancy-6d,4,Score base model,6,True,valid,13.167443058728468,0.002918018987329391,0.0019061758698961102,0.9333333333333333,0.12574313661827285,False,2,82,,0.30041799207919706,,"[-0.3145169275789311,0.6864847070547219,-0.34484067075850683,0.7571990005710718,-0.6792475848379961,0.2539222294188206]","[-0.7344886915434956,0.6033331639421224,-0.3493708955178461,0.5557989682430131,-0.7139474400568786,0.5696620888207063]","[0.7657557906578444,-0.08514480430310822,-0.3308498782525821,0.37415588932867433,0.08744522302142337,-0.38635151466743234]","[1,0,0,0,0,1]","[1,0,0,0,0,1]","[-0.3362653702687443,0.4201347926036144,-0.3394808312677968,0.4644791748239417,-0.4209157236692889,0.449726774527042]","[-0.32755574905481744,0.4322004387163508,-0.3340849862094943,0.49742151522104944,-0.4283465124814575,0.404213230194289]"
3,redundancy-6d,4,Score base model,7,True,valid,9.581309564601177,0.004417756783468783,0.002058887797105825,0.925,0.09665294198628019,False,1,7,,0.34608624933041354,,"[-0.7344886915434956,0.6033331639421224,-0.3493708955178461,0.5557989682430131,-0.7139474400568786,0.5696620888207063]","[-0.4068013308028342,0.6233703294717577,-0.42372002983064055,0.6953065481652226,-0.5308035245482622,0.408380176601171]","[0.36349778314131914,-0.4941295711082659,0.3537119214608383,-0.47635558051289284,0.49546602915089843,-0.1618393650996429]","[0,1,0,1,0,0]","[0,1,0,1,0,0]","[-0.3362653702687443,0.4201347926036144,-0.3394808312677968,0.4644791748239417,-0.4209157236692889,0.449726774527042]","[-0.30681955786126663,0.43523918690266383,-0.3359486174892337,0.4827765140343281,-0.4116116823572599,0.4484080685593045]"
3,redundancy-6d,4,Score base model,8,True,valid,7.4475656673805855,0.0016020732860212439,0.00046327973992231036,0.975,0.12574313661827285,False,2,43,,0.20875891181429035,,"[-0.4068013308028342,0.6233703294717577,-0.42372002983064055,0.6953065481652226,-0.5308035245482622,0.408380176601171]","[-0.3396247653070524,0.6470971998230599,-0.3968619949285945,0.7137402548171152,-0.634273505295581,0.6104833048476371]","[0.4502284107418737,-0.010314704444504975,0.29930420481447273,0.449864273631631,0.34643637278947115,-0.6206520385302903]","[0,0,0,0,1,1]","[0,0,0,0,1,1]","[-0.3362653702687443,0.4201347926036144,-0.3394808312677968,0.4644791748239417,-0.4209157236692889,0.449726774527042]","[-0.3347280866376321,0.4145694682366072,-0.3303681332831503,0.4363183975304614,-0.4549035265226107,0.45785936494373025]"
3,redundancy-6d,4,Score base model,9,True,valid,12.493098579223663,0.01591446971653141,0.013543520282010122,0.825,0.18063094953029904,False,1,83,,0.2365706242851391,,"[-0.3396247653070524,0.6470971998230599,-0.3968619949285945,0.7137402548171152,-0.634273505295581,0.6104833048476371]","[-0.248311123525075,0.5261049440355312,-0.3477600815565235,0.7664181129887454,-0.504566348984617,0.5040145125912667]","[0.2181059011470806,-0.47012847877464325,0.45870923912154443,-0.4276333173574604,0.5665701085377266,-0.13085458062978134]","[0,0,0,1,1,0]","[0,0,0,1,1,0]","[-0.3362653702687443,0.4201347926036144,-0.3394808312677968,0.4644791748239417,-0.4209157236692889,0.449726774527042]","[-0.3299119953675873,0.4056718377392781,-0.3222492352475921,0.4813059143036207,-0.43041530964754404,0.45368617329330246]"
3,redundancy-6d,4,Score base model,10,True,valid,6.1090424148965905,0.0010775031660184933,0.0008032189657383265,0.95,0.05088401815720872,False,1,20,,0.24708548924296786,,"[-0.248311123525075,0.5261049440355312,-0.3477600815565235,0.7664181129887454,-0.504566348984617,0.5040145125912667]","[-0.3331761512184738,0.6185297070716741,-0.48912718684380346,0.6967763908890373,-0.5942484769316387,0.6238983454935683]","[0.14995080270882236,-0.4191665597908856,0.6059284876536546,-0.23983554871765417,0.5925195303475139,-0.16144452761822634]","[0,0,1,0,1,0]","[0,0,1,0,1,0]","[-0.3362653702687443,0.4201347926036144,-0.3394808312677968,0.4644791748239417,-0.4209157236692889,0.449726774527042]","[-0.34979756552819014,0.38036970312858526,-0.3458814422470109,0.45125777712139514,-0.43717302460950536,0.46751764153108194]"
3,redundancy-6d,4,Score base model,11,True,valid,7.649281819717425,0.0013839133917957571,0.0008896993625074899,0.9333333333333333,0.05088401815720872,False,1,34,,0.24260744931987155,,"[-0.3331761512184738,0.6185297070716741,-0.48912718684380346,0.6967763908890373,-0.5942484769316387,0.6238983454935683]","[-0.31914895205503724,0.6385145593274463,-0.49357308499411406,0.7337666328820585,-0.6888490022929397,0.6498520127856708]","[0.22772247269423207,-0.4992149599744214,0.4669283828463224,-0.40796485607969524,0.5491322839732297,-0.11368023294529919]","[0,1,0,0,1,0]","[0,1,0,0,1,0]","[-0.3362653702687443,0.4201347926036144,-0.3394808312677968,0.4644791748239417,-0.4209157236692889,0.449726774527042]","[-0.3371348292119214,0.3907441663398802,-0.3589345059539111,0.4645086967445383,-0.4323841157425993,0.4495561933078039]"
3,redundancy-6d,4,Score base model,12,True,valid,9.879113608323639,0.0017297135561034189,0.002035066906530305,0.9416666666666667,0.06865333163737246,False,2,55,,0.31175272598566545,,"[-0.31914895205503724,0.6385145593274463,-0.49357308499411406,0.7337666328820585,-0.6888490022929397,0.6498520127856708]","[-0.29906067556218885,0.6272141816924972,-0.5007940922613421,0.769708133318217,-0.6312722876115194,0.5237677145515504]","[-0.3078247643816617,-0.13768564688646784,0.6437786076092814,-0.41880824522301,-0.33748810337896684,-0.42724362519571357]","[0,0,1,1,0,0]","[0,0,1,1,0,0]","[-0.3362653702687443,0.4201347926036144,-0.3394808312677968,0.4644791748239417,-0.4209157236692889,0.449726774527042]","[-0.3025352094703544,0.43160644960987177,-0.38002903694973494,0.4578078018008588,-0.43492653712345664,0.4231042125493567]"
3,redundancy-6d,4,Score base model,13,True,valid,7.987444356768869,0.0013498414767783961,0.000891248607038137,0.9333333333333333,0.05088401815720872,False,1,24,,0.1929611375792007,,"[-0.29906067556218885,0.6272141816924972,-0.5007940922613421,0.769708133318217,-0.6312722876115194,0.5237677145515504]","[-0.35266767341318567,0.62553794141887,-0.558770707249318,0.7357360027425038,-0.6101047401532275,0.53386058653414]","[0.25984409791481156,-0.49946834326337003,0.4420929735620922,-0.4112356178210427,0.5588529627678359,-0.07832531024238976]","[0,1,0,0,1,0]","[0,1,0,0,1,0]","[-0.3362653702687443,0.4201347926036144,-0.3394808312677968,0.4644791748239417,-0.4209157236692889,0.449726774527042]","[-0.3713224216796353,0.39997546463286765,-0.3072162929786271,0.4717001958258843,-0.4239057469243312,0.4533875595564024]"
3,redundancy-6d,4,Score base model,14,True,valid,11.638705135524017,0.0008369070052247884,0.0011801938538206602,0.9666666666666667,0.05088401815720872,False,1,64,,0.2354085408343533,,"[-0.35266767341318567,0.62553794141887,-0.558770707249318,0.7357360027425038,-0.6101047401532275,0.53386058653414]","[-0.34160573167100416,0.6785437504736532,-0.5153015268890373,0.7513118720296519,-0.7355384246211822,0.453526876973263]","[0.25470160722825685,-0.5913807897194421,0.4877791746206712,-0.3846298400437904,0.43784147337616586,-0.0884424104839118]","[0,1,0,0,1,0]","[0,1,0,0,1,0]","[-0.3362653702687443,0.4201347926036144,-0.3394808312677968,0.4644791748239417,-0.4209157236692889,0.449726774527042]","[-0.34957953766969957,0.4311140957695088,-0.3347673075858234,0.4695694214839071,-0.430775809671415,0.4168961420455005]"
3,redundancy-6d,4,Score base model,15,True,valid,9.133952788060393,0.001223185075168623,0.0013042903765649973,0.95,0.05088401815720872,False,2,4,,0.16201036503433458,,"[-0.34160573167100416,0.6785437504736532,-0.5153015268890373,0.7513118720296519,-0.7355384246211822,0.453526876973263]","[-0.33167178973268996,0.6822043399555827,-0.5664265021943727,0.7257565870240031,-0.7076589296265883,0.5546369982443224]","[-0.649695335901199,-0.07181239178927373,0.025019371612103377,-0.0639743465471851,0.745437534291399,-0.11109971823225995]","[0,0,0,0,1,1]","[0,0,0,0,1,1]","[-0.3362653702687443,0.4201347926036144,-0.3394808312677968,0.4644791748239417,-0.4209157236692889,0.449726774527042]","[-0.3741935091601656,0.3998213574426927,-0.3761997004599082,0.4553217202224919,-0.37122652622082025,0.46202692836306897]"
3,redundancy-6d,4,Score base model,16,True,valid,6.01516652466731,0.0005573220402390421,0.00037900445319472,0.975,0.05088401815720872,False,1,7,,0.23244142727133432,,"[-0.33167178973268996,0.6822043399555827,-0.5664265021943727,0.7257565870240031,-0.7076589296265883,0.5546369982443224]","[-0.41538707956378534,0.6879225839110833,-0.5358023796203656,0.7581884400992487,-0.6576256921077086,0.581872750467279]","[0.36349778314131914,-0.4941295711082659,0.3537119214608383,-0.47635558051289284,0.49546602915089843,-0.1618393650996429]","[0,1,0,1,0,0]","[0,1,0,1,0,0]","[-0.3362653702687443,0.4201347926036144,-0.3394808312677968,0.4644791748239417,-0.4209157236692889,0.449726774527042]","[-0.3600048577857007,0.4300951874955635,-0.35504001558189857,0.4459856608333414,-0.4126416225595088,0.4361019388422418]"
3,redundancy-6d,4,Score base model,17,True,valid,9.918539166637531,0.0009185019671316708,0.0008217125851651398,0.9666666666666667,0.05088401815720872,False,1,64,,0.1782003049113714,,"[-0.41538707956378534,0.6879225839110833,-0.5358023796203656,0.7581884400992487,-0.6576256921077086,0.581872750467279]","[-0.3317600644252745,0.6834860172531343,-0.5285240181421831,0.7522976808533343,-0.6866685005178834,0.5081428235592084]","[0.25470160722825685,-0.5913807897194421,0.4877791746206712,-0.3846298400437904,0.43784147337616586,-0.0884424104839118]","[0,1,0,0,1,0]","[0,1,0,0,1,0]","[-0.3362653702687443,0.4201347926036144,-0.3394808312677968,0.4644791748239417,-0.4209157236692889,0.449726774527042]","[-0.3314211482331392,0.42543929228226446,-0.3010599323547995,0.4660037329098309,-0.43591729324261913,0.45971837311863945]"
3,redundancy-6d,4,Score base model,18,True,valid,8.451954492928008,0.0008873168872132389,0.000757086200513106,0.9666666666666667,0.05088401815720872,False,1,7,,0.2433031118141566,,"[-0.3317600644252745,0.6834860172531343,-0.5285240181421831,0.7522976808533343,-0.6866685005178834,0.5081428235592084]","[-0.3382617670547266,0.6755282450833985,-0.5266328281385139,0.7413163858227781,-0.6978009329517619,0.5639250194775117]","[0.36349778314131914,-0.4941295711082659,0.3537119214608383,-0.47635558051289284,0.49546602915089843,-0.1618393650996429]","[0,0,0,1,1,0]","[0,0,0,1,1,0]","[-0.3362653702687443,0.4201347926036144,-0.3394808312677968,0.4644791748239417,-0.4209157236692889,0.449726774527042]","[-0.34730223591264875,0.4056120583710027,-0.34209034774363106,0.4540731298433623,-0.4306497757379598,0.45408432303466806]"
3,redundancy-6d,4,Score base model,19,True,valid,8.48525573558139,0.0008369070052247884,0.0005294854791069478,0.9666666666666667,0.05088401815720872,False,1,7,,0.15742209847931815,,"[-0.3382617670547266,0.6755282450833985,-0.5266328281385139,0.7413163858227781,-0.6978009329517619,0.5639250194775117]","[-0.36931549373673234,0.6902739652136063,-0.5215688329020947,0.7644755903597805,-0.705792150833809,0.543159664767545]","[0.36349778314131914,-0.4941295711082659,0.3537119214608383,-0.47635558051289284,0.49546602915089843,-0.1618393650996429]","[0,1,0,1,0,0]","[0,1,0,1,0,0]","[-0.3362653702687443,0.4201347926036144,-0.3394808312677968,0.4644791748239417,-0.4209157236692889,0.449726774527042]","[-0.3283365733869509,0.4287301396260038,-0.3500812224755992,0.48578304281803397,-0.4016945857558506,0.43414858597910966]"
3,redundancy-6d,4,Score base model,20,True,valid,9.83051552364825,0.0009185019671316708,0.0008201332306325362,0.9666666666666667,0.05088401815720872,False,1,7,,0.1512128512515969,,"[-0.36931549373673234,0.6902739652136063,-0.5215688329020947,0.7644755903597805,-0.705792150833809,0.543159664767545]","[-0.36068473519764604,0.7421628020926913,-0.5727811094968344,0.802887934988336,-0.716314819890471,0.5404700741882922]","[0.36349778314131914,-0.4941295711082659,0.3537119214608383,-0.47635558051289284,0.49546602915089843,-0.1618393650996429]","[0,1,0,1,0,0]","[0,1,0,1,0,0]","[-0.3362653702687443,0.4201347926036144,-0.3394808312677968,0.4644791748239417,-0.4209157236692889,0.449726774527042]","[-0.33556143072770284,0.41956701431114113,-0.3496764731736591,0.4660926363794679,-0.41842686638207804,0.443582035954292]"
4,balanced-choice-4d,0,Pedro algorithm,1,True,valid,43.016235227589696,0.07886162485092599,,0.7083333333333334,0.8967105951393787,False,0,52,0.9109162832003751,,,"[0.5,0.5,0.5,0.5]","[-0.05384912026200232,0.3933934673222139,-0.9166222511591012,0.04631955089635837]","[-0.12492632146314356,0.723775866325081,0.668505705476078,0.11679910649057683]","[0,0,1,0]","[0,0,1,0]","[-0.550656166243499,0.43169545033084755,-0.5574655825284869,0.44682093621252067]","[-0.5501349694138131,0.40481967690130716,-0.5781552407897249,0.4463284241104968]"
4,balanced-choice-4d,0,Pedro algorithm,2,True,valid,35.19734250622107,0.06587844512761154,,0.7083333333333334,0.5273504332209012,False,0,68,0.5017070425229808,,,"[-0.05384912026200232,0.3933934673222139,-0.9166222511591012,0.04631955089635837]","[-0.133941848569689,0.2346697139402837,-0.4853618995188304,0.8315127978947313]","[-0.1904040533952692,-0.3021503333528003,0.4431396660806858,-0.8222400554894791]","[0,0,0,1]","[0,0,0,1]","[-0.550656166243499,0.43169545033084755,-0.5574655825284869,0.44682093621252067]","[-0.5368938739504353,0.4371377858613804,-0.5479874104612448,0.46943084928739326]"
4,balanced-choice-4d,0,Pedro algorithm,3,True,valid,35.19734252289437,0.06587844512761154,,0.7083333333333334,0.5273504332209012,False,0,42,0.5017070425213913,,,"[-0.133941848569689,0.2346697139402837,-0.4853618995188304,0.8315127978947313]","[-0.133941848216883,0.2346697138787158,-0.48536189958314196,0.8315127979275936]","[0.5341458108913474,0.37388118583779506,0.019253004165358776,-0.7579778581293507]","[0,0,0,1]","[0,0,0,1]","[-0.550656166243499,0.43169545033084755,-0.5574655825284869,0.44682093621252067]","[-0.5406077330559339,0.4349572918692617,-0.5693078667334948,0.44095803211330614]"
4,balanced-choice-4d,0,Pedro algorithm,4,True,valid,9.625370963150793,0.00893117005223771,,0.9333333333333333,0.26281623704939844,False,0,118,0.15786491733256347,,,"[-0.133941848216883,0.2346697138787158,-0.48536189958314196,0.8315127979275936]","[-0.44832168169061,0.5357442039273389,-0.5028391548183327,0.5090565804399892]","[-0.6183062445801308,0.48325853371154676,-0.526184797017088,0.32754867866664844]","[0,0,0,1]","[0,0,0,1]","[-0.550656166243499,0.43169545033084755,-0.5574655825284869,0.44682093621252067]","[-0.5507940690162464,0.3929155280396311,-0.5680114125436425,0.4686217201347376]"
4,balanced-choice-4d,0,Pedro algorithm,5,True,valid,9.625370963151097,0.00893117005223771,,0.9333333333333333,0.26281623704939844,False,0,25,0.15786491733078223,,,"[-0.44832168169061,0.5357442039273389,-0.5028391548183327,0.5090565804399892]","[-0.44832168168555253,0.5357442039212972,-0.50283915481265,0.5090565804342434]","[0.017798476409330754,0.3208972722728608,0.9416647236117279,-0.09987844207131086]","[0,0,1,0]","[0,0,1,0]","[-0.550656166243499,0.43169545033084755,-0.5574655825284869,0.44682093621252067]","[-0.5151311279583825,0.44698049839154924,-0.5674831966040388,0.4613146178455964]"
4,balanced-choice-4d,0,Pedro algorithm,6,True,valid,7.92264995508092,0.006626295324736977,,0.95,0.1892627689243462,False,0,16,0.12862267642594716,,,"[-0.44832168168555253,0.5357442039212972,-0.50283915481265,0.5090565804342434]","[-0.5074669455588898,0.5044208833236272,-0.47207045133983616,0.5149624847075859]","[0.7645026808353149,0.3092786026712252,0.5631182885354367,-0.05272750745362252]","[1,0,0,0]","[1,0,0,0]","[-0.550656166243499,0.43169545033084755,-0.5574655825284869,0.44682093621252067]","[-0.5543066870182554,0.42953672434030643,-0.5806168166798747,0.4136742817221952]"
4,balanced-choice-4d,0,Pedro algorithm,7,True,valid,7.922649955080828,0.006626295324736977,,0.95,0.1892627689243462,False,0,15,0.12862267642411845,,,"[-0.5074669455588898,0.5044208833236272,-0.47207045133983616,0.5149624847075859]","[-0.5074669455517069,0.5044208833164765,-0.47207045133313197,0.5149624847002734]","[0.8633947103570124,0.028784248502199187,0.09521647245828153,0.4946259844956548]","[1,0,0,0]","[1,0,0,0]","[-0.550656166243499,0.43169545033084755,-0.5574655825284869,0.44682093621252067]","[-0.5468743406414771,0.43671751274245035,-0.5489669035915709,0.45699191280927554]"
4,balanced-choice-4d,0,Pedro algorithm,8,True,valid,7.9226499550810585,0.006626295324736977,,0.95,0.1892627689243462,False,0,114,0.12862267642411632,,,"[-0.5074669455517069,0.5044208833164765,-0.47207045133313197,0.5149624847002734]","[-0.5074669455516881,0.5044208833164692,-0.47207045133312603,0.5149624847002686]","[-0.22369622246185833,-0.35466311756452784,-0.6248012807591263,-0.6586330030126492]","[0,0,0,1]","[0,0,0,1]","[-0.550656166243499,0.43169545033084755,-0.5574655825284869,0.44682093621252067]","[-0.5702176491935735,0.4338916533773898,-0.5329540235968053,0.4500554125988997]"
4,balanced-choice-4d,0,Pedro algorithm,9,True,valid,7.922649955080643,0.006626295324736977,,0.95,0.1892627689243462,False,0,65,0.12862267642412234,,,"[-0.5074669455516881,0.5044208833164692,-0.47207045133312603,0.5149624847002686]","[-0.5074669455517044,0.5044208833164714,-0.47207045133313746,0.5149624847002766]","[0.553155202542125,0.7363579202133392,0.36630328872392953,0.13273370299098858]","[1,0,0,0]","[1,0,0,0]","[-0.550656166243499,0.43169545033084755,-0.5574655825284869,0.44682093621252067]","[-0.5696766604278698,0.40005043844210186,-0.5579495204826566,0.45179694759837125]"
